Taxi Rank,Time the taxi join the queue,,Time in hours,Number of passengers alighting,Time the 1st passenger boards the taxi,Vehicle Registration ,Destination,Single Fare,Route number/code,Number of passengers in taxi when it departs,Time the taxi departs,Date,Survey Period,Key,Column1,Date; Route Number; Survey Period; Taxi Rank
Bergzicht,13:18,,13.3,0,13:30:00,CL65735,CLOETESVILLE,9,636,15,13:34:00,30-Jun-18,Saturday,30Jun-636-Saturday-Bergzicht,,
Bergzicht,13:18,,13.3,0,13:25:00,CL50176,CLOETESVILLE,9,665,15,13:27:00,30-Jun-18,Saturday,30Jun-665-Saturday-Bergzicht,,
Bergzicht,13:18,,13.3,0,13:28:00,CL65488,CLOETESVILLE,9,665,15,13:30:00,30-Jun-18,Saturday,30Jun-665-Saturday-Bergzicht,,
Bergzicht,13:20,,13.33,0,13:43:00,CL18264,IDAS VALLEY,9,630,14,13:52:00,30-Jun-18,Saturday,30Jun-630-Saturday-Bergzicht,,
Bergzicht,13:20,,13.33,0,13:49:00,CL17374,IDAS VALLEY,9,630,14,13:57:00,30-Jun-18,Saturday,30Jun-630-Saturday-Bergzicht,,
Bergzicht,13:20,,13.33,0,13:56:00,CL30838,IDAS VALLEY,9,630,15,14:00:00,30-Jun-18,Saturday,30Jun-630-Saturday-Bergzicht,,
Bergzicht,13:21,,13.35,0,13:21:00,CL53662,KAYAMANDI,10,676,15,13:24:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:21,,13.35,0,13:21:00,CL77674,KAYAMANDI,10,676,15,13:23:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:22,,13.37,11,13:34:00,CL40350,CLOETESVILLE,9,636,15,13:37:00,30-Jun-18,Saturday,30Jun-636-Saturday-Bergzicht,,
Bergzicht,13:22,,13.37,0,13:24:00,CL32085,KAYAMANDI,10,676,15,13:25:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:22,,13.37,0,13:24:00,CL41635,KAYAMANDI,10,676,15,13:27:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:23,,13.38,0,13:39:00,CL30861,CLOETESVILLE,9,636,15,13:40:00,30-Jun-18,Saturday,30Jun-636-Saturday-Bergzicht,,
Bergzicht,13:23,,13.38,3,13:40:00,CL44770,CLOETESVILLE,9,636,15,13:43:00,30-Jun-18,Saturday,30Jun-636-Saturday-Bergzicht,,
Bergzicht,13:23,,13.38,0,13:38:00,CL82852,CLOETESVILLE,9,665,15,13:38:00,30-Jun-18,Saturday,30Jun-665-Saturday-Bergzicht,,
Bergzicht,13:23,,13.38,0,13:24:00,CL16802,KAYAMANDI,10,676,15,13:28:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:25,,13.42,0,13:26:00,CL75515,DEVON VALLEY,10,664,16,13:28:00,30-Jun-18,Saturday,30Jun-664-Saturday-Bergzicht,,
Bergzicht,13:25,,13.42,1,,CL30551,JAMESTOWN,10,670,15,13:37:00,30-Jun-18,Saturday,30Jun-670-Saturday-Bergzicht,,
Bergzicht,13:26,,13.43,0,13:26:00,CL13220,KAYAMANDI,10,676,15,13:30:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:26,,13.43,0,13:29:00,CL47420,KAYAMANDI,10,676,15,13:31:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:28,,13.47,0,13:31:00,CL20504,KAYAMANDI,10,676,15,13:33:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:29,,13.48,6,13:54:00,CL55040,KYLEMORE,13,668,15,13:54:00,30-Jun-18,Saturday,30Jun-668-Saturday-Bergzicht,,
Bergzicht,13:29,,13.48,0,13:32:00,CL70054,KAYAMANDI,10,676,15,13:34:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:30,,13.5,0,13:43:00,CL55423,CLOETESVILLE,9,665,15,13:46:00,30-Jun-18,Saturday,30Jun-665-Saturday-Bergzicht,,
Bergzicht,13:30,,13.5,0,13:45:00,THURLOWP,CLOETESVILLE,9,665,15,13:49:00,30-Jun-18,Saturday,30Jun-665-Saturday-Bergzicht,,
Bergzicht,13:30,,13.5,0,13:45:00,GEORGE3WP,CLOETESVILLE,9,665,15,13:52:00,30-Jun-18,Saturday,30Jun-665-Saturday-Bergzicht,,
Bergzicht,13:31,,13.52,2,13:34:00,CF195069,EERSTERIVIER,9,353,14,,30-Jun-18,Saturday,30Jun-353-Saturday-Bergzicht,,
Bergzicht,13:31,,13.52,0,13:32:00,CL31110,KAYAMANDI,10,676,15,13:34:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:32,,13.53,0,13:33:00,CF95840,KAYAMANDI,10,676,18,13:38:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:33,,13.55,0,13:59:00,CL30517,JAMESTOWN,10,670,14,14:00:00,30-Jun-18,Saturday,30Jun-670-Saturday-Bergzicht,,
Bergzicht,13:33,,13.55,0,13:35:00,CL21874,KAYAMANDI,10,676,15,13:37:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:34,,13.57,0,13:36:00,DINGE1WP,KAYAMANDI,10,676,15,13:39:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:35,,13.58,16,13:36:00,CL48784,DEVON VALLEY,10,664,16,13:42:00,30-Jun-18,Saturday,30Jun-664-Saturday-Bergzicht,,
Bergzicht,13:36,,13.6,0,,CL61881,KYLEMORE,13,668,15,14:00:00,30-Jun-18,Saturday,30Jun-668-Saturday-Bergzicht,,
Bergzicht,13:37,,13.62,3,13:37:00,CL55497,VLOTTENBURG,10,663,16,13:54:00,30-Jun-18,Saturday,30Jun-663-Saturday-Bergzicht,,
Bergzicht,13:37,,13.62,0,13:38:00,CL53622,KAYAMANDI,10,676,15,13:40:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:38,,13.63,0,,CL69021,IDAS VALLEY,9,630,,14:00:00,30-Jun-18,Saturday,30Jun-630-Saturday-Bergzicht,,
Bergzicht,13:38,,13.63,0,13:40:00,CA851626,KAYAMANDI,10,676,15,13:45:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:38,,13.63,0,13:40:00,CL15771,KAYAMANDI,10,676,15,13:43:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:39,,13.65,0,,CL24530,IDAS VALLEY,9,630,,14:00:00,30-Jun-18,Saturday,30Jun-630-Saturday-Bergzicht,,
Bergzicht,13:39,,13.65,0,13:48:00,CL44848,CLOETESVILLE,9,665,15,13:54:00,30-Jun-18,Saturday,30Jun-665-Saturday-Bergzicht,,
Bergzicht,13:39,,13.65,0,13:41:00,CF129556,KAYAMANDI,10,676,15,13:46:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:39,,13.65,0,13:44:00,CL82364,KAYAMANDI,10,676,15,13:46:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:40,,13.67,0,13:48:00,CL48819,CLOETESVILLE,9,636,15,13:57:00,30-Jun-18,Saturday,30Jun-636-Saturday-Bergzicht,,
Bergzicht,13:40,,13.67,0,13:48:00,CL82983,CLOETESVILLE,9,665,15,13:56:00,30-Jun-18,Saturday,30Jun-665-Saturday-Bergzicht,,
Bergzicht,13:41,,13.68,0,13:46:00,CL68850,KAYAMANDI,10,676,15,13:48:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:42,,13.7,0,13:47:00,CA618417,KAYAMANDI,10,676,15,13:50:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:43,,13.72,0,13:49:00,CL61192,KAYAMANDI,10,676,15,13:51:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:44,,13.73,0,,CL53491,IDAS VALLEY,9,630,,14:00:00,30-Jun-18,Saturday,30Jun-630-Saturday-Bergzicht,,
Bergzicht,13:44,,13.73,0,,CL78692,KYLEMORE,13,668,15,14:00:00,30-Jun-18,Saturday,30Jun-668-Saturday-Bergzicht,,
Bergzicht,13:46,,13.77,0,,CL13453,KYLEMORE,13,668,15,14:00:00,30-Jun-18,Saturday,30Jun-668-Saturday-Bergzicht,,
Bergzicht,13:46,,13.77,0,13:49:00,CF64390,KAYAMANDI,10,676,15,13:54:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:47,,13.78,0,13:51:00,CL59948,KAYAMANDI,10,676,15,13:54:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:47,,13.78,0,13:55:00,CL46830,KAYAMANDI,10,676,15,13:56:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:48,,13.8,0,13:55:00,CL764299,KAYAMANDI,10,676,,14:00:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:49,,13.82,0,13:55:00,CL78512,KAYAMANDI,10,676,,14:00:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:49,,13.82,0,,CL59259,KAYAMANDI,10,676,,14:00:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:50,,13.83,0,13:56:00,CL63744,KAYAMANDI,10,676,,14:00:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:52,,13.87,0,,CF145445,KAYAMANDI,10,676,,14:00:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:55,,13.92,0,,CL27391,KAYAMANDI,10,676,,14:00:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:55,,13.92,0,13:57:00,CL56735,CLOETESVILLE,9,none,15,14:00:00,30-Jun-18,Saturday,30Jun-none-Saturday-Bergzicht,,
Bergzicht,13:55,,13.92,0,,CL74694,CLOETESVILLE,9,none,,14:00:00,30-Jun-18,Saturday,30Jun-none-Saturday-Bergzicht,,
Bergzicht,13:55,,13.92,0,,3JACOBSWP,,,none,,14:00:00,30-Jun-18,Saturday,30Jun-none-Saturday-Bergzicht,,
Bergzicht,13:56,,13.93,0,,CL55069,KAYAMANDI,10,676,,14:00:00,30-Jun-18,Saturday,30Jun-676-Saturday-Bergzicht,,
Bergzicht,13:57,,13.95,,,,JAMESTOWN,10,670,,14:00:00,30-Jun-18,Saturday,30Jun-670-Saturday-Bergzicht,,
Bergzicht,13:59,,13.98,0,13:59:00,CL19254,SOMERSET WEST,15,499,16,14:00:00,30-Jun-18,Saturday,30Jun-499-Saturday-Bergzicht,,
